StartTime,Label,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Age,Height,Weight,Gender
09.07.2024 13:25,Dip,"1.2442678213119507,2.9868409633636475,2.558525562286377,4.169493675231934,10.951351165771484,11.44546890258789,9.831509590148926,10.321440696716309,9.593423843383789,8.298907279968262,5.79780912399292,2.68534517288208,1.8023936748504639","9.360722541809082,8.479565620422363,6.156134605407715,6.202794551849365,3.7716867923736572,-2.9623143672943115,-7.5565338134765625,-7.211967468261719,0.4265206456184387,4.158725738525391,8.273782730102539,6.442076683044434,9.332606315612793","0.06939185410737991,-0.14297115802764893,-0.511465847492218,-0.9433703422546387,-0.97148597240448,0.45284169912338257,2.9312076568603516,0.5078766345977783,-0.037088751792907715,-1.7413766384124756,-1.2293126583099365,-0.5144568681716919,0.19740787148475647","-0.45402559638023376,-0.3029891550540924,-0.20341812074184418,0.13958270847797394,0.9495900273323059,0.6782131195068359,0.6001750826835632,-0.6921103000640869,-0.09941831976175308,0.8706356883049011,0.2929098904132843,-0.584139883518219,-0.8613200187683105","-0.5125159621238708,-0.04886921867728233,0.2877175211906433,0.22296582162380219,1.4694362878799438,0.46899178624153137,0.154396191239357,1.649794340133667,-0.18341228365898132,-0.4427245855331421,-0.9662361145019531,-0.9427177906036377,-0.5514585971832275","-2.5951082706451416,-0.2684752643108368,-0.12308934330940247,0.40591996908187866,1.7889188528060913,2.7629435062408447,3.7835466861724854,3.8870882987976074,1.017396092414856,-2.6791021823883057,-3.4741432666778564,-2.680171251296997,-2.2288944721221924",27,196,83,male
09.07.2024 13:25,Dip,"0.46779683232307434,1.8496519327163696,4.381856441497803,3.50129771232605,8.837890625,12.276376724243164,10.864012718200684,10.8430757522583,9.870393753051758,9.999007225036621,6.752545356750488,4.041477680206299,1.633699655532837,2.4293131828308105","9.67238712310791,9.558728218078613,6.0370917320251465,6.521039962768555,4.8466620445251465,-0.01136590726673603,-6.665207386016846,-6.613761901855469,-1.4518451690673828,4.158725738525391,6.0197434425354,5.995217323303223,9.622735977172852,9.640084266662598","0.7812566161155701,1.5493526458740234,0.35892340540885925,-0.4660021960735321,-0.46480581164360046,-0.2105683982372284,0.7950153350830078,0.893121063709259,-0.7806583642959595,-0.7513462901115417,-0.8554341197013855,-0.15732808411121368,-0.34636107087135315,0.35114672780036926","-0.7553348541259766,-0.7008151412010193,-0.16737708449363708,-0.19975294172763824,-0.024434609338641167,0.2548835277557373,1.190423607826233,0.5396994352340698,0.13927727937698364,-0.7147123217582703,-0.14905111491680145,0.3462078869342804,-0.23182335495948792,-0.8458956480026245","-0.2796235680580139,-0.5783366560935974,-0.23060162365436554,0.192422553896904,-0.25534167885780334,0.28420504927635193,1.7153096199035645,-0.06261368840932846,0.26771169900894165,1.4074335098266602,-0.14966198801994324,-0.8840747475624084,-0.45005497336387634,-0.6214026808738708","-2.63832688331604,-1.4162911176681519,0.13209961354732513,-0.06017022579908371,-0.032528575509786606,0.6890559792518616,2.345111608505249,3.307529926300049,3.9116756916046143,3.4888041019439697,0.2866485118865967,-2.811354637145996,-3.137403964996338,-2.741715908050537",27,196,83,male
09.07.2024 13:25,Dip,"2.03629207611084,3.28773832321167,4.537389755249023,9.297910690307617,13.508082389831543,9.985847473144531,11.705090522766113,10.48654556274414,8.36590576171875,2.383849620819092,5.468796253204346,1.7455641031265259,1.4452649354934692,1.6390835046768188","9.205188751220703,6.3732829093933105,7.087540626525879,2.8181469440460205,-6.553342819213867,-8.518448829650879,-4.796412944793701,1.8969101905822754,4.758726119995117,9.258428573608398,6.019145488739014,9.527023315429688,9.602396965026855,9.593423843383789","0.6191428303718567,1.8370895385742188,-1.3112667798995972,-3.025724172592163,-0.8386843204498291,1.6612170934677124,-1.430907964706421,-1.3914263248443604,-2.228316068649292,-1.397408366203308,-0.259621262550354,0.062213387340307236,0.5084748268127441,0.29790642857551575","-0.6635523438453674,-0.5920811295509338,-0.17638733983039856,-0.10186178237199783,-0.11530081182718277,0.14095716178417206,0.9269880056381226,0.7431175708770752,0.531147301197052,-0.9117164015769958,-0.2562579810619354,0.014813481830060482,-0.03833179548382759,-0.009010262787342072","-0.37140607833862305,0.020616702735424042,1.030071496963501,0.18875735998153687,0.19013181328773499,-0.3594942092895508,0.6207917928695679,0.40912699699401855,1.0370965003967285,0.3675881624221802,0.18157969415187836,-0.7105889916419983,-0.5377141237258911,-0.3300199508666992","-2.445293664932251,-2.317164659500122,-0.451123982667923,-0.07880161702632904,-0.11438451707363129,0.633009135723114,2.272724151611328,3.3032538890838623,3.8794524669647217,3.2591187953948975,0.39874228835105896,-2.0561723709106445,-3.12091064453125,-3.4355061054229736",27,196,83,male
09.07.2024 13:25,Dip,"1.0971091985702515,1.7096717357635498,3.4642090797424316,8.96949577331543,12.477972030639648,10.60678482055664,11.337791442871094,9.777671813964844,8.538787841796875,4.459024906158447,4.240679740905762,2.3497519493103027","9.226723670959473,7.319644451141357,6.0197434425354,4.098905086517334,-4.276572227478027,-5.573482036590576,-7.959724426269531,-1.1868400573730469,2.5776681900024414,6.236892223358154,7.47338342666626,8.69910717010498","1.2143574953079224,0.2883351147174835,0.36191442608833313,-1.3094722032546997,0.1256231814622879,-0.4049852192401886,0.2027917206287384,-0.38644084334373474,-2.087737798690796,-2.3844478130340576,-0.706480860710144,-0.763310432434082","-0.8538368940353394,-0.7611380815505981,-0.5981897711753845,-0.461355984210968,-0.2874121069908142,-0.09300423413515091,-0.06352998316287994,0.17837265133857727,0.6588181853294373,0.8442157506942749,0.437226802110672,0.3191770911216736","-0.813825249671936,-0.8222246170043945,-0.3871358633041382,-0.0025961773935705423,0.2483167201280594,0.15057829022407532,0.31902438402175903,0.25076019763946533,0.4943426847457886,0.05406157299876213,0.46990808844566345,1.1455250978469849","-2.954144239425659,-2.305863618850708,-2.049300193786621,-1.1969904899597168,-0.5299255847930908,-0.23900102078914642,-0.05619960278272629,0.3381139039993286,1.7655532360076904,3.3176090717315674,3.7818667888641357,3.1117475032806396",27,196,83,male
09.07.2024 13:25,Dip,"2.004587173461914,1.8969101905822754,2.1852452754974365,3.8327035903930664,3.858426570892334,8.219346046447754,11.34796142578125,10.04985523223877,11.300105094909668,9.745966911315918,10.152148246765137,7.270591735839844,4.928018093109131,4.6887359619140625,4.453640937805176,1.7156537771224976,2.2983062267303467","9.581459999084473,9.530014038085938,8.720044136047363,5.917450428009033,6.615556240081787,4.207778453826904,-0.9720842242240906,-6.410970211029053,-9.06580638885498,-5.160121917724609,1.8287147283554077,3.160320520401001,7.17368221282959,6.39302396774292,8.100900650024414,9.836296081542969,9.239286422729492","-0.006580262444913387,0.22492532432079315,0.3475574851036072,-0.029312077909708023,-0.6215356588363647,-1.3280165195465088,-2.3443679809570312,-0.09631111472845078,0.6831508874893188,-0.2386840581893921,-1.3537393808364868,-1.6426727771759033,-1.602592945098877,-0.8249256014823914,-0.3936193287372589,0.2967100143432617,-0.08554340898990631","-0.664315938949585,-0.14508049190044403,-0.02871066704392433,0.0503963828086853,-0.7738135457038879,-0.7580837607383728,-0.8735373020172119,-0.6391177773475647,-0.45753806829452515,-0.275958389043808,-0.001832595793530345,0.01160643994808197,0.6976081132888794,0.8710938692092896,0.7302893996238708,-0.016798794269561768,-0.2402227520942688","0.6722571849822998,-0.19104810059070587,-0.4619668424129486,-0.899040937423706,-0.7713701128959656,-1.4775303602218628,-0.3851505517959595,-0.7211264371871948,0.23854288458824158,0.25244006514549255,0.3901901841163635,0.07391469180583954,0.4343251883983612,0.6061310172080994,0.6099489331245422,1.4257594347000122,1.089020013809204","2.152536392211914,-0.1267545372247696,-2.6894869804382324,-3.3214271068573,-2.7951667308807373,-2.4168882369995117,-2.2096524238586426,-2.1865921020507812,-0.25763240456581116,-0.12018773704767227,-0.1241583600640297,0.1281289905309677,1.0919215679168701,2.582738161087036,3.349679470062256,3.9103012084960938,2.683378219604492",27,196,83,male
09.07.2024 13:25,Dip,"1.9399809837341309,4.30588436126709,3.728017568588257,7.616354465484619,11.72124195098877,11.256436347961426,10.77966594696045,8.58784008026123,9.146564483642578,7.540382385253906,5.623133182525635,4.2006001472473145,3.4169507026672363,0.9906286001205444,0.9750752449035645","9.44447135925293,6.498906135559082,6.539584159851074,5.516054630279541,1.5954145193099976,-6.105287075042725,-8.60877799987793,-4.756333351135254,1.9543378353118896,6.309275150299072,6.305685997009277,7.7838521003723145,7.407580852508545,9.345169067382812,9.635298728942871","0.3002992272377014,0.05024927482008934,-0.7890332937240601,-1.5637096166610718,-1.4386845827102661,-0.32602208852767944,2.2606191635131836,0.10289137065410614,-1.4763715267181396,-1.5284154415130615,-0.3798605799674988,-1.3208380937576294,0.7076773047447205,0.7357929348945618,0.48454657196998596","-0.05971207842230797,0.15714508295059204,0.24938572943210602,-0.36392298340797424,-1.007927656173706,-0.7145596146583557,-0.6589708924293518,-0.5852088928222656,-0.22449298202991486,0.016493361443281174,-0.05925392732024193,0.1814269721508026,0.8307767510414124,0.6331618428230286,0.7076873779296875","-0.3139847218990326,-0.7330383062362671,-0.4060726761817932,-0.7877107262611389,-0.746019184589386,-0.7890852093696594,-0.24587325751781464,-0.02229658141732216,0.4363104999065399,0.09025534242391586,0.1840231567621231,0.22342395782470703,0.8109236359596252,0.3952298164367676,0.5186246037483215","0.9781479835510254,-1.7562376260757446,-3.103806257247925,-3.071277618408203,-2.7514898777008057,-2.045787811279297,-1.8461874723434448,-1.349706768989563,-0.1082758679986,-0.2744311988353729,0.005955935921519995,0.192422553896904,1.4764612913131714,2.6508498191833496,3.545767307281494",27,196,83,male
09.07.2024 13:25,Dip,"0.9541380405426025,1.537388563156128,2.4430718421936035,3.76570463180542,9.263215065002441,10.620543479919434,10.749755859375,9.506086349487305,10.458429336547852,9.211769104003906,6.591030120849609,5.188836097717285,3.157329559326172,3.125624656677246,1.994417667388916,0.7130611538887024,3.1172497272491455","9.586843490600586,9.329615592956543,7.086942672729492,5.674578666687012,3.535395383834839,-1.2406785488128662,-4.9190449714660645,-7.908278942108154,-5.124229907989502,0.38703906536102295,3.8315072059631348,9.541379928588867,8.258827209472656,8.515457153320312,9.476176261901855,9.562317848205566,8.806783676147461","1.2741780281066895,0.9768698215484619,0.06819544732570648,0.2871387302875519,-2.7176482677459717,-1.0360921621322632,1.373480200767517,3.497110366821289,-0.137587308883667,-0.9702895879745483,-1.058824062347412,-1.3663017749786377,-0.7956135272979736,-1.9106688499450684,-1.038485050201416,-0.7202396392822266,-0.14057832956314087","-0.05268712714314461,-0.4908302128314972,0.5557346343994141,0.10094548016786575,0.3917173445224762,-0.6194173693656921,-0.7440338730812073,-1.0942124128341675,-0.7632761001586914,-0.36850446462631226,-0.2716823220252991,-0.13668109476566315,-0.17669276893138885,0.11056660860776901,0.4915938079357147,0.6559165716171265,0.6461427211761475","1.3738359212875366,0.4990769028663635,-0.07956519722938538,-0.1915062516927719,-0.9556986689567566,-0.8955284357070923,-0.9477574229240417,-0.963792622089386,-0.25244006514549255,0.806647539138794,0.3692680299282074,-0.14416420459747314,-0.19532416760921478,0.26145032048225403,0.46532660722732544,0.4535674452781677,0.12140946835279465","3.6299140453338623,2.2847888469696045,-0.27290403842926025,-3.2227723598480225,-3.5246925354003906,-2.778215169906616,-2.34480619430542,-1.9973766803741455,-1.9607247114181519,-1.9544633626937866,-0.37522396445274353,-0.20265454053878784,-0.1339322030544281,0.23777928948402405,0.6278167366981506,2.175291061401367,3.4860551357269287",27,196,83,male
11.07.2024 17:23,Dip,"0.9332008361816406,0.7088736891746521,0.48454657196998596,0.7830511927604675,1.0612168312072754,1.0115658044815063,0.9876375198364258,-0.2267199456691742","9.697511672973633,9.696913719177246,9.716055870056152,9.55753231048584,9.729815483093262,9.65384292602539,9.835697174072266,9.806983947753906","0.01615155301988125,0.5048855543136597,0.35114672780036926,0.11306086927652359,-0.16450655460357666,-0.01615155301988125,0.32243284583091736,0.20458634197711945","-0.18509216606616974,0.041691552847623825,0.018478672951459885,0.07070764899253845,0.030695978552103043,-0.007177666760981083,-0.020463986322283745,-0.12690725922584534","0.8956811428070068,0.022602014243602753,-0.16432274878025055,-0.3859141170978546,-0.07284568250179291,0.20830504596233368,0.11560624837875366,0.5977316498756409","0.5781839489936829,-0.14828753471374512,-0.12782354652881622,0.02168571576476097,-0.04352414980530739,-0.04077525436878204,-0.08414668589830399,0.0013744467869400978",27,196,83,male
11.07.2024 17:23,Dip,"0.4905286431312561,0.19800607860088348,2.595614433288574,1.6019947528839111,5.213960647583008,6.899106025695801,10.802995681762695,9.008378982543945,8.86361312866211,13.138989448547363,11.760723114013672,7.849056243896484,5.095515727996826,4.155734539031982,2.6452653408050537,2.0243279933929443,1.7282161712646484","9.747162818908691,9.811769485473633,8.635098457336426,8.251648902893066,4.2281174659729,3.9493536949157715,0.5228317379951477,-3.9768712520599365,-7.167700290679932,-3.0305099487304688,-1.067797064781189,3.8632121086120605,7.10847806930542,8.068597793579102,7.4506516456604,9.985248565673828,9.17467975616455","0.7980063557624817,0.5730810165405273,1.1312068700790405,0.7776673436164856,2.18045973777771,1.6396816968917847,2.334796667098999,4.483551502227783,5.146961688995361,3.6873397827148438,0.9625129103660583,0.9296116232872009,-0.6819544434547424,-0.267397940158844,0.867398202419281,-0.7082754969596863,-0.6544370055198669","-0.005803219974040985,0.07009678333997726,0.03329215571284294,0.0913243517279625,-0.4297437071800232,-0.5488623976707458,-0.8767443299293518,-1.068861484527588,-0.4810563921928406,0.6298020482063293,0.9975429177284241,0.2165517359972,0.31031954288482666,-0.16401731967926025,-0.10781771689653397,-0.06444628536701202,-0.22968533635139465","0.2431243658065796,0.016035212203860283,0.3929390609264374,1.0033462047576904,0.447000652551651,0.9043859839439392,0.3527746796607971,1.1447614431381226,0.07422012835741043,-1.1798862218856812,-0.9376781582832336,-0.7371616363525391,-1.0030407905578613,-0.7765624523162842,-0.4433354437351227,-0.4616613984107971,-0.1488984078168869","-0.03481931984424591,0.12217304855585098,0.9636399149894714,1.845118522644043,2.350609540939331,2.6612343788146973,2.8516716957092285,1.8289304971694946,0.7492262125015259,-0.8713992834091187,-2.392606496810913,-2.928793430328369,-2.783712863922119,-2.2461514472961426,-1.8962783813476562,-1.8254181146621704,-1.7371480464935303",27,196,83,male
11.07.2024 17:23,Dip,"2.0757737159729004,1.4081761837005615,3.914059638977051,5.6554365158081055,10.01874828338623,11.085349082946777,10.371091842651367,10.082158088684082,10.961520195007324,8.02074146270752,7.841279983520508,3.314059257507324,3.6604204177856445,2.0679969787597656","9.347561836242676,7.740781307220459,7.940581798553467,6.430112838745117,1.8987047672271729,-2.0895323753356934,-6.241079807281494,-5.254638671875,-3.2027931213378906,1.750349760055542,4.889732837677002,10.403992652893066,8.14636516571045,7.989634990692139","0,0.3762713670730591,0.5240281820297241,0.7639086246490479,-0.06041877344250679,2.7523441314697266,3.9696927070617676,5.380859851837158,3.2404799461364746,1.7545372247695923,-0.5521438121795654,-1.4811571836471558,-0.0891326442360878,-1.1754741668701172","-0.1690569519996643,-0.0780380368232727,0.031001411378383636,0.25793784856796265,0.04077525436878204,-0.33047810196876526,-0.499382346868515,-0.7751879692077637,-0.5004513263702393,0.5288565754890442,0.8891143798828125,0.45295658707618713,0.1774563491344452,0.34697145223617554","0.08781187981367111,0.057879481464624405,0.3139847218990326,0.7819074988365173,0.631481945514679,0.456163614988327,0.39324450492858887,1.4735597372055054,0.784503698348999,-0.671493649482727,-0.8938485980033875,-0.3223841190338135,-0.8639161586761475,-2.0386099815368652","-0.14676037430763245,-0.34284812211990356,-0.05803219974040985,0.9651671051979065,2.263866662979126,2.5227208137512207,3.3486106395721436,2.9686524868011475,1.249066710472107,-0.584139883518219,-2.4746150970458984,-3.1366403102874756,-2.8768699169158936,-2.071138620376587",27,196,83,male
